"rhoZ","Var_eps","BIAS_theta1","BIAS_theta2","BIAS_theta3","BIAS_theta4","BIAS_ATT","SD_theta1","SD_theta2","SD_theta3","SD_theta4","SD_ATT","MSE_theta1","MSE_theta2","MSE_theta3","MSE_theta4","MSE_ATT","Method"
"0.3","0.5","0.472556206630944","-0.22769855889558","-0.0273859898301546","-0.000378239215806347","-3.45120989855229","0.0647160522443578","0.0571439502315411","0.0935057918493374","0.0826813724849075","1.05646610179976","0.227493347676104","0.0551087993401409","0.00948458221523958","0.0068295162115364","13.025854267493","Naive"
"0.3","0","0.309136446725323","-0.157760114220975","-0.00569845104653094","-0.000919050901225474","-0.00782789766583214","0.0852659872326299","0.0715552462447515","0.100988091852806","0.0887779775216016","0.174434517932453","0.102828360984135","0.0300032867508969","0.0102208684457044","0.00787449241809222","0.0304582496271476","CEB"
"0.3","0.05","0.309500791183992","-0.156390768730617","-0.00925424045166212","-0.00203469597878862","0.0111136434729495","0.091915008903858","0.0705164449396069","0.101071269263564","0.091291037151916","0.432432726921093","0.104230660236452","0.0294256689820669","0.0102908270354145","0.00832985939853433","0.186934578320344","CEB"
"0.3","0.1","0.307404572724863","-0.153979314395428","-0.00592305157204448","-0.00783255396213013","0.011337225927889","0.0936852064032671","0.0753892343955972","0.103739036531132","0.0927846750596609","0.590766527049312","0.103265712313079","0.0293874823877777","0.0107861084526322","0.00866173583157061","0.348784617084163","CEB"
"0.3","0.15","0.298753123100639","-0.148483263561552","-0.0130504322193474","-0.00410472256220215","0.0520121486201788","0.0979121896450434","0.0778717250121515","0.105189261464326","0.0946479559230995","0.749245058715258","0.0988306386465916","0.028105221108701","0.0112240297277948","0.00896612607217322","0.563512053455309","CEB"
"0.3","0.2","0.304557161525628","-0.150514352944767","-0.0150083858245568","-0.00274951973968304","0.0865936786775254","0.0989946186107572","0.0813338299074376","0.107048365509626","0.0946407355152654","0.880624493370188","0.102545199215923","0.0292631471379064","0.0116731448507829","0.00895547180885046","0.782222464012083","CEB"
"0.3","0.25","0.299944978950141","-0.152571189666977","-0.00653793277155978","-0.00161701067290941","0.0852919476245813","0.103449621085359","0.081202604562095","0.103208205948635","0.0957065747838052","0.97705224672213","0.100658112676002","0.029865237041077","0.0106840264062861","0.00915320343190755","0.960951178061532","CEB"
"0.3","0.3","0.296231418263167","-0.153424446202053","-0.00813904726319237","-0.00772171318465205","0.159392993674764","0.110049076079506","0.0816811801838233","0.108808664249048","0.100480677071857","1.14556368610339","0.0998517415130146","0.0302042040734327","0.011893730180599","0.0101458949528601","1.33640996919248","CEB"
"0.3","0.35","0.298904011160062","-0.147505704201716","-0.011088981994515","-0.0101844148095649","0.121877943385478","0.109655638945395","0.0875325621796349","0.111823897058178","0.0949436952596407","1.21882287128346","0.101355942680945","0.0294122202643341","0.0126150448909995","0.00910901326929925","1.49889789545596","CEB"
"0.3","0.4","0.288756184738617","-0.147095861087594","-0.00902166242074937","-0.00708911671863997","0.167529585127308","0.123140836466401","0.0914209837467007","0.11604855710571","0.104239557817588","1.31922174430424","0.0985286361648413","0.029986630822046","0.0135351907315448","0.0109052751044428","1.7666718265274","CEB"
"0.3","0.45","0.286773175981555","-0.137197092151045","-0.0194444641573649","-0.00689611894595328","0.297903008705257","0.12533380184511","0.0938287964364474","0.119298485329565","0.101462699998905","1.45519800068868","0.0979317077856121","0.0276180812923739","0.0145959836596937","0.0103319412680935","2.20422982258276","CEB"
"0.3","0.5","0.290904056501005","-0.144726467509418","-0.0120875420029363","-0.0088781119785316","0.276736072704493","0.128099631897061","0.0942655154115161","0.119064416579276","0.10328958693823","1.54409422716584","0.10101827626521","0.0298228518061576","0.0143082676317408","0.0107368909034037","2.45842560932041","CEB"
"0.3","0","0.309136446791987","-0.157760114403926","-0.00569845136814351","-0.000919051059895135","-0.00782788631706666","0.0852659872728743","0.0715552464726725","0.100988092157835","0.0887779775250108","0.174434499869581","0.102828361032207","0.0300032868412068","0.0102208685109168","0.00787449241898859","0.0304582431541989","BCEB"
"0.3","0.05","0.30958824703722","-0.156429060117727","-0.0092449567456645","-0.0020230103194064","0.0092229876843426","0.0918330578522807","0.0704760452102533","0.10103988469316","0.0912636930229421","0.432136739743647","0.104269759907564","0.0294319569248448","0.0102843184657375","0.00832482517327404","0.186640483176258","BCEB"
"0.3","0.1","0.307758954617698","-0.154151664577879","-0.00587116140513422","-0.00779761929987736","0.00395673933883245","0.0933467606394805","0.0752262610278019","0.103604073507212","0.0926674522388335","0.589146905343322","0.103420478251541","0.0294160670500057","0.0107575407794857","0.00863947231447786","0.346762637785733","BCEB"
"0.3","0.15","0.299651901492895","-0.148889207120121","-0.0129264783931454","-0.00402655540739311","0.0335247014712703","0.0970074208613227","0.077448245930764","0.104876262522425","0.0943423469617564","0.744596355486873","0.099192291330771","0.0281602285638126","0.0111551252538804","0.00890779110027099","0.554993214480467","BCEB"
"0.3","0.2","0.306028759556848","-0.151187358803321","-0.0148034075350388","-0.00260565675749899","0.0567549700782362","0.0974264895086322","0.0806436410197856","0.106466529242111","0.0940982139311802","0.871979161929067","0.103136030613021","0.0293545109020151","0.0115429276016608","0.00885240883831103","0.76280843780826","BCEB"
"0.3","0.25","0.302273853828416","-0.153683799086637","-0.00627883436065341","-0.00142711874631844","0.0406634287263792","0.10094789908665","0.0799999149583974","0.10245176219046","0.0948814590361955","0.96157978983962","0.101549770559961","0.0300122965086594","0.0105252909732832","0.0089955254454845","0.925364570971566","BCEB"
"0.3","0.3","0.299722417499485","-0.154982685651887","-0.00772211064272382","-0.00735765872992153","0.0904766667557801","0.106324111253958","0.0800872337072942","0.1072282973643","0.0992982580714257","1.11509523437268","0.101127039369046","0.0304271838897554","0.0115460408406695","0.00990441905394944","1.25037997156617","BCEB"
"0.3","0.35","0.303628506232873","-0.149724528966164","-0.0106390147464206","-0.00971405475963143","0.0322527995985684","0.104265929134164","0.0847254113563328","0.109825868024087","0.0933251340011496","1.18596574552324","0.103050782391438","0.0295886515083099","0.0121628482007314","0.00879523391556932","1.40614847788687","BCEB"
"0.3","0.4","0.295611299287282","-0.150190624800833","-0.00843577048651828","-0.00640533072326119","0.0404621207038787","0.113440880215928","0.0876403101072753","0.113620153374128","0.101982857034244","1.24142695568226","0.100242004737175","0.0302303669098083","0.0129677919372088","0.0104311308874124","1.5412369286201","BCEB"
"0.3","0.45","0.295612491912858","-0.141401048353009","-0.0182877438905242","-0.00600546278230621","0.133920422610126","0.1147730084883","0.0886826265559828","0.115699128409991","0.0985088939380933","1.36581180525327","0.100546416008908","0.027851000119945","0.0137073436031222","0.00973036376595127","1.8815111250739","BCEB"
"0.3","0.5","0.30121663588421","-0.149533527546308","-0.0109752658147054","-0.00785065034727238","0.092679256627715","0.113308651973546","0.0884936161598882","0.114905122523656","0.09893875473572","1.44482529258203","0.103557473494851","0.0301835648413951","0.0133104404546976","0.00984072102234143","2.09402205056773","BCEB"
"0.3","0","0.309136446392818","-0.157760114705067","-0.00569845032525301","-0.00091905090618899","-0.00782788650416144","0.0852659873845186","0.0715552461677591","0.100988091492549","0.0887779773880191","0.174434516193831","0.102828360804432","0.0300032868926304","0.0102208683647935","0.00787449239440668","0.0304582488464582","HL"
"0.3","0.05","0.309816167725145","-0.156275151333935","-0.00917517946536556","-0.0012305190042264","0.0168391051306802","0.0893541884027808","0.069605040576306","0.100136607315502","0.0909028404724757","0.330452724294464","0.10396224459803","0.0292619397363999","0.0101014967027561","0.00825657725657817","0.109373359452241","HL"
"0.3","0.1","0.30865759868393","-0.154251862904971","-0.00632613672831944","-0.00728999038227945","0.00371885194328669","0.0903177558950408","0.0733514002816851","0.101725022341604","0.0919147786203317","0.453683037997043","0.103418652958216","0.0291686847050146","0.0103776521961348","0.00849302216206949","0.205636300527036","HL"
"0.3","0.15","0.300772653184183","-0.14975263669747","-0.0126962636313722","-0.00423376346582661","0.0322169078247345","0.0936204694614084","0.0749564838833106","0.102506820984113","0.0925728839364249","0.552297617765149","0.0992202164133254","0.0280387081995173","0.010658335810118","0.00857909385455106","0.305765555080257","HL"
"0.3","0.2","0.309121135670295","-0.151800131651375","-0.0152364512279231","-0.00235319218034466","0.0384219490604156","0.0928826276409312","0.0767121760520346","0.104779901940356","0.0925774398666133","0.628294764209591","0.104174431853059","0.0289221531660586","0.0111999984688008","0.00856754930332177","0.395835802592054","HL"
"0.3","0.25","0.305688198525859","-0.154959380634473","-0.00724107195466939","-0.00138883494492213","0.0386988366108074","0.0948939292304344","0.0768326325360623","0.101180844056121","0.0917439652030457","0.723169092389874","0.102441127664971","0.0299097598156186","0.0102797587637578","0.00841046705853071","0.523948162606837","HL"
"0.3","0.3","0.303239150931489","-0.156512332938321","-0.00594488693760026","-0.00602758899571069","0.0742251633588769","0.0991778944875017","0.0748171720491682","0.102759299761925","0.0971960350379717","0.790085296524932","0.10178040115787","0.0300881219859971","0.0105842558945744","0.00947395398697672","0.629119915884757","HL"
"0.3","0.35","0.305345308911703","-0.149855447236237","-0.0104396138951424","-0.0105708919666626","0.0668338156777075","0.0967874790357782","0.0782204763313055","0.103727948922357","0.0908870869580689","0.850575083107822","0.102594205956387","0.0285689795409515","0.0108577134385312","0.00836394587011871","0.727221252949916","HL"
"0.3","0.4","0.299774844233837","-0.153118521366845","-0.00606179719975514","-0.00566254810781189","0.0713683171066233","0.103626403154839","0.0821426286380735","0.109625488829721","0.099968676095363","0.926925863587929","0.1005926502348","0.0301859456137019","0.012042475438645","0.0100158069151326","0.863425801718272","HL"
"0.3","0.45","0.29715569427224","-0.14132547514014","-0.018726630605875","-0.00552541767947888","0.178842169452631","0.107473842765545","0.084843685273808","0.112169567066304","0.0949590186514391","1.00767483800741","0.0998405828903315","0.0271641424034965","0.0129201164579151","0.00903872824855381","1.04637769214864","HL"
"0.3","0.5","0.301527708668637","-0.148518176139972","-0.0108841875729494","-0.00856944713042385","0.154850837112855","0.106636698137967","0.083054967493998","0.110633283869887","0.096132027225908","1.06136851469409","0.102278961716568","0.0289488712367147","0.0123459370634828","0.009305551465408","1.14935427498375","HL"
"0.3","0","0.309136446391902","-0.15776011470599","-0.00569845032423022","-0.000919050906247484","-0.0078278864710466","0.0852659873838045","0.071555246167835","0.100988091493606","0.0887779773882752","0.174434516242835","0.102828360803744","0.0300032868929324","0.0102208683649952","0.00787449239445222","0.0304582488630187","HW"
"0.3","0.05","0.30976733004521","-0.156205502053153","-0.00919824254932589","-0.00124890290474955","0.0170722924662705","0.0894794031912997","0.0696275953356634","0.100184700864004","0.0909002472982246","0.329586549135442","0.103954355795214","0.0292433129018724","0.010111544978919","0.008256151862385","0.108810129247692","HW"
"0.3","0.1","0.308850127681865","-0.15442774860285","-0.00626602755333777","-0.00727875001666216","0.00203688244702249","0.0901962750819833","0.0731911689999147","0.101727736082789","0.0919092431721936","0.458095845293869","0.103515634039731","0.0291995198108995","0.0103774468575403","0.00849184187330999","0.209646100562132","HW"
"0.3","0.15","0.30054685581399","-0.149838612609517","-0.0125930066323189","-0.00423344629936097","0.036637383629472","0.0942777499304095","0.075415114253693","0.102814910394389","0.0925855906927554","0.542268487559099","0.0992078183774843","0.0281333618471846","0.0107189187096484","0.00858144157989208","0.295103355366247","HW"
"0.3","0.2","0.30921846612016","-0.152030103745488","-0.0151710409901042","-0.00235959804101117","0.0402803415798036","0.0925144926109275","0.076679374263275","0.104747443758056","0.0925774891185131","0.642551318366996","0.104166432201419","0.0289869991558339","0.0111912154315967","0.00856758860291207","0.414081830456215","HW"
"0.3","0.25","0.305897662867267","-0.15493761821947","-0.00717392916456999","-0.00134138260905493","0.0333161460183575","0.0951562731721866","0.0768557452165809","0.101355435516105","0.0917576197317107","0.720635837645061","0.102619041755352","0.0299065643067456","0.010314116644009","0.00841284062535427","0.519906660073417","HW"
"0.3","0.3","0.303681156426239","-0.157031165926634","-0.00577756261331758","-0.00595459153732168","0.0728463765015093","0.0983174261704951","0.0745133205165836","0.10308511376584","0.0969578991469994","0.795154123337465","0.10187889474088","0.0302054697717508","0.010649294369187","0.00942689053316905","0.636944404350111","HW"
"0.3","0.35","0.306629830891012","-0.150707767499896","-0.0102151201365757","-0.010484421212673","0.0551693627190328","0.0943763651213523","0.0769250765104926","0.103598843632842","0.090721328661897","0.86464322727509","0.102919844587476","0.0286243811135518","0.0108263363610647","0.0083320522028705","0.749903961145035","HW"
"0.3","0.4","0.300536716297249","-0.153158230736607","-0.00615143553628078","-0.00542052885599099","0.0655127008167327","0.10059223200822","0.0813529812646596","0.109161118923962","0.0998784657940205","0.882141980534199","0.100430996185988","0.0300691328954551","0.0119420738940038","0.00999511435451659","0.781688213315281","HW"
"0.3","0.45","0.299402274299069","-0.141921782523413","-0.018776759973557","-0.00532924004919931","0.13323397993531","0.105053289465229","0.0831012050997825","0.112471751521395","0.0946314929105854","0.990043783544417","0.100666879289293","0.02704069683337","0.0129898117105047","0.00897456513053768","0.996957800051012","HW"
"0.3","0.5","0.304046850316956","-0.149921765982075","-0.0106216508695878","-0.00858647901980641","0.116847035398541","0.104766568325023","0.0831021812585278","0.110544370401945","0.0960093594190201","1.0554599281009","0.103409544992425","0.0293756024725793","0.0123206572369302","0.00928230692091211","1.12653489384835","HW"
