"rhoZ","Var_eps","BIAS_theta1","BIAS_theta2","BIAS_theta3","BIAS_theta4","BIAS_ATT","SD_theta1","SD_theta2","SD_theta3","SD_theta4","SD_ATT","MSE_theta1","MSE_theta2","MSE_theta3","MSE_theta4","MSE_ATT","Method"
"0.3","0","-1.07259065219231","0.526719651374133","-0.00569844927318863","-0.00091905047884068","-0.00782797486270326","0.255797969000215","0.214665739780387","0.100988090554449","0.0887779768136928","0.174434529689633","1.21581787551401","0.323468889599313","0.0102208681635188","0.00787449229174811","0.0304582549333466","Naive"
"0.3","0.05","-0.624583693695551","0.329594209706757","-0.0271507666111994","0.00264056573471454","-3.24651793181851","0.209657920332509","0.16995462094076","0.0916961387040042","0.0850583053095038","1.03298960704267","0.434017277544972","0.13748803167816","0.00913693779894658","0.00723465297422199","11.605879142349","Naive"
"0.3","0.1","-0.339148084448639","0.198004029969474","-0.0320967688772516","0.000803230355941431","-5.36232744367998","0.172746417258671","0.15286085861327","0.0883096009554308","0.0799518293720911","1.21976256213313","0.144832906536212","0.0625486715380422","0.00882098960764622","0.00638654790392872","30.240888500517","Naive"
"0.3","0.15","-0.148643276370734","0.113007890031095","-0.0472000035211402","0.00648814819385317","-6.77201507201539","0.151486759120646","0.133757397376215","0.0849919706565191","0.0801472916115813","1.33677848272108","0.0450201135609142","0.030643933520786","0.00944425177339817","0.00645926083130457","47.6453778707578","Naive"
"0.3","0.2","0.00671364813714759","0.0325293139934342","-0.050357323947365","0.0101723806271248","-7.79745790329105","0.138122405449615","0.125647824075674","0.0820702932684819","0.0758912223021524","1.53054255646137","0.0191037941596102","0.0168297445881399","0.00926465757927731","0.00585719547251531","63.1405677102183","Naive"
"0.3","0.25","0.117051215938717","-0.0260168785401189","-0.050185012321833","0.0119155318790578","-8.73981578398588","0.123198305348928","0.113170619233867","0.0796683993126001","0.0746018493561047","1.46978932563101","0.0288636317711391","0.0134716594376904","0.00885924225692539","0.00570185039138443","78.5425003190858","Naive"
"0.3","0.3","0.202928805993084","-0.0734537651128868","-0.0560212140658469","0.00820371623048498","-9.36175679209828","0.11745530412902","0.102521064931671","0.0776968869840522","0.0769195860827749","1.56012168894784","0.0549620530213514","0.0158955137952283","0.00916914586617702","0.00597800706041259","90.0740359390394","Naive"
"0.3","0.35","0.285592175471489","-0.106586836078799","-0.0582932351586816","0.00847041431725422","-9.8589055487058","0.108705846569847","0.0989883318906607","0.0786284641543175","0.0711923069836414","1.58426832903778","0.0933680348079264","0.0211496447859339","0.00957435420515687","0.00513502414778533","99.7054148505557","Naive"
"0.3","0.4","0.340983465865381","-0.139228226251788","-0.0587197982381838","0.0109876237662144","-10.3671757154413","0.102418743355915","0.0963972025520473","0.079924806377588","0.0750847771696473","1.60749508067875","0.126748833385182","0.0286676272244198","0.00982960140495345","0.00575281391488085","110.059788708807","Naive"
"0.3","0.45","0.39094503335609","-0.162256028862335","-0.0613819931269001","0.01098185088587","-10.5175615529028","0.0977782981346613","0.0901861990123251","0.0775600664010525","0.072197545912441","1.64786609022339","0.162389054096319","0.0344524358439734","0.00977729741646634","0.00532787419902273","113.331848207755","Naive"
"0.3","0.5","0.440585927244213","-0.194956445020225","-0.0600336251257703","0.0116696152341089","-10.8880608535205","0.0895603117771928","0.0861313537102164","0.0761302897846795","0.0712550649221816","1.66592705540581","0.202128987681825","0.0454192069367867","0.00939406134741809","0.00520838691249939","121.322406790944","Naive"
"0.3","0","-1.07259065557265","0.52671965330992","-0.00569844962260935","-0.000919050330130691","-0.00782794664347364","0.255797966414359","0.214665738311642","0.100988090806305","0.0887779768947798","0.17443452163774","1.21581788144386","0.3234688910086","0.0102208682183191","0.00787449230585784","0.0304582516853014","CEB"
"0.3","0.05","-1.12470269012283","0.550142939195708","-0.0116667348554896","-0.00524702225804204","0.190777153075343","0.379788263515331","0.265600478180825","0.113010237239772","0.102031322233653","1.40689355989081","1.40905088276492","0.373130253328537","0.0128946423253591","0.0104275011477957","2.01376408017808","CEB"
"0.3","0.1","-1.20828140622543","0.603013406591442","-0.00991680027746555","-0.0112632288954647","0.50112142004604","0.513922546254922","0.381722506862486","0.139338551467847","0.116531855740555","2.37421029208767","1.72378636052825","0.509186087172482","0.019493434570821","0.013692446929354","5.8821498084858","CEB"
"0.3","0.15","-1.17596796015406","0.592101858889391","-0.0223942874932244","-0.00780166300431298","0.490261936126753","0.490388935882182","0.386638820167916","0.146768033453601","0.132160650197328","2.9699131971298","1.62307403713709","0.499882780651685","0.0220147786349836","0.0175049392097208","9.04944745848449","CEB"
"0.3","0.2","-1.02106396019155","0.513265504271031","-0.0153626094536199","-0.00618349650835502","0.0183954534061677","0.434361967932588","0.387348844192963","0.153667074992717","0.125930197644517","3.52361031649635","1.23090259488188","0.41321075042708","0.0238071092565151","0.0158681279792971","12.3938374263361","CEB"
"0.3","0.25","-0.879063146756158","0.46688662676136","-0.0194005680437258","-0.00721265266697159","-0.583211650182086","0.390330089077267","0.385222149846344","0.147678709210988","0.142098640313275","3.72042499175144","0.924755274474047","0.366034119760533","0.0221346645873074","0.0201970877430064","14.1495082688097","CEB"
"0.3","0.3","-0.728898500668608","0.414432957921145","-0.0368793460835343","0.00928238315161077","-1.70280572340762","0.364193663489436","0.351185863894459","0.1445456726378","0.129783997790246","3.99725610866131","0.663486446714085","0.294673707640669","0.0221836598817216","0.0168737146522265","18.8241654141868","CEB"
"0.3","0.35","-0.717143049450794","0.386334246469437","-0.0211470603304622","-0.0101030217995559","-1.39544519853822","0.395247453744035","0.408610266736935","0.166479741815462","0.136867540936461","4.87874772498287","0.669874454912254","0.315532228151368","0.0280491144626332","0.0187580213534352","25.6518967507225","CEB"
"0.3","0.4","-0.590415108447918","0.352162228109201","-0.0212447260709026","0.0145665383747311","-2.20706130473306","0.364112744492584","0.443792088421781","0.181245779444946","0.137503902957078","4.41414517166569","0.480521368591821","0.320008914029453","0.0331411268911331","0.0190272765231474","24.2607499916015","CEB"
"0.3","0.45","-0.522344346798318","0.397717840953324","-0.0543401360063856","0.00752921809829149","-2.83652867864345","0.397301116422023","0.524357099687255","0.18744520107322","0.150555068939185","5.54465544782131","0.42958018686129","0.431193578807873","0.0378411192555485","0.0225638923536427","38.5725975429547","CEB"
"0.3","0.5","-0.488257561777515","0.341620012978654","-0.0418469107016189","0.0102560342304625","-3.45639973674196","0.415806694620993","0.49026515039465","0.185024210356987","0.164044120755366","4.52572094099498","0.409970843181876","0.355229342427028","0.0357237944266392","0.0268102363302902","32.272496885561","CEB"
"0.3","0","-1.07259065219231","0.526719651374133","-0.00569844927318874","-0.000919050478840708","-0.00782797486270326","0.255797969000215","0.214665739780387","0.100988090554449","0.0887779768136928","0.174434529689637","1.21581787551401","0.323468889599313","0.0102208681635188","0.0078744922917481","0.030458254933348","BCEB"
"0.3","0.05","-1.10206756725869","0.541340455250248","-0.0107443215389732","-0.00447175600575034","0.0347046074260557","0.351884251630959","0.255734817349952","0.10997927742618","0.0993464060741442","1.31733011466776","1.33825162682282","0.358384384998754","0.0121987864670543","0.00987983529322388","1.73482768215615","BCEB"
"0.3","0.1","-1.13449914652483","0.561239275669122","-0.00608625761462811","-0.00833822869885395","-0.0383865598583224","0.418375870374724","0.315506809495712","0.124541981405629","0.104041453182535","1.97513630284073","1.46195164400845","0.414434526844926","0.0155322369590592","0.0108833254141877","3.89873577936232","BCEB"
"0.3","0.15","-1.19601577639041","0.605578312998034","-0.0186939971376039","-0.00685457140319147","-0.077336803434104","0.503927178821155","0.373511009634193","0.134447921706751","0.116401644996472","2.66261406356197","1.68414239632784","0.506096057017181","0.0184076329365941","0.0135827787640482","7.08840511899192","BCEB"
"0.3","0.2","-1.21161400025801","0.593000837357935","-0.0139728560583481","-0.00558117250845304","-0.207246754410173","0.588619113660715","0.429844908521476","0.145751124775567","0.119301088853533","3.45479081881806","1.81413447412697","0.536231871843667","0.0214173876893968","0.0142496665384061","11.9665952394013","BCEB"
"0.3","0.25","-1.24903610415567","0.605297960030417","-0.00692412138228971","-0.00383338055964329","-0.403410268638027","0.665703742592676","0.482812788506781","0.153885764613111","0.124079595240516","4.24237718674293","2.00280950091336","0.599260700973932","0.0237050911789281","0.0153950450156102","18.1425062752449","BCEB"
"0.3","0.3","-1.32404227782886","0.615206232781158","-0.00657222751395375","-0.0146506462005125","-0.405854108492607","0.822154783718496","0.539558510624509","0.165497670417836","0.133513145542435","5.01013283595225","2.42835050338106","0.669310971853736","0.027405283609312","0.0180225757066954","25.2410471602334","BCEB"
"0.3","0.35","-1.29573297848145","0.660376669677332","-0.0140507069470518","-0.0130110674352956","-1.04124971404708","0.891197781681275","0.679021967501085","0.197591558263159","0.13491135017686","6.28628277013807","2.47236320411196","0.89670710737082","0.0392008038386783","0.0183521592099427","40.5620346820718","BCEB"
"0.3","0.4","-1.46967628652306","0.719114027468777","-0.00986836870972407","-0.0189537863963158","-1.00513124722151","1.61649614492595","0.81261017499644","0.208040583697496","0.193603563250939","7.56800869498669","4.77039249826663","1.17679928471731","0.0433349449575121","0.0378040658626546","58.2277123438401","BCEB"
"0.3","0.45","-1.72636949932974","0.800430129903777","-0.00658935683129891","-0.0248603023795192","-1.07300802002156","4.31655088251544","1.53868998570308","0.216956889825332","0.206594300111055","9.06899514492654","21.5943305580395","3.00588769808862","0.0470666413740885","0.0432565582679394","83.3157724767931","BCEB"
"0.3","0.5","-1.50155609630722","0.749913582500427","-0.0176934796042514","-0.0166601390535181","-1.93997180500183","1.69752982799815","1.31125997512037","0.304920060995222","0.18573845326075","9.76303858652247","5.13339661978389","2.28005370084895","0.0931963265742385","0.0347418344799588","98.9850961236868","BCEB"
"0.3","0","-1.07259066025168","0.526719655308313","-0.00569845017141235","-0.000919050863813914","-0.00782789098805914","0.25579796224626","0.214665738457887","0.100988091485092","0.0887779773375287","0.174434515052324","1.21581788935099","0.32346889317651","0.0102208683615357","0.00787449238537289","0.030458248518819","HL"
"0.3","0.05","-1.09702279132706","0.540990683813746","-0.0104369843566269","-0.00173755296008481","0.121962926696405","0.308266341708395","0.234078300633397","0.10510252882975","0.0961745076938805","0.981501807218704","1.29839211398386","0.347408778149856","0.0111444256673026","0.00924330548451921","0.977257407264361","HL"
"0.3","0.1","-1.23812712253561","0.624517852111461","-0.0150156428600314","-0.0111023063173932","0.31000638255119","1.8972500761829","1.08267769536483","0.209643908449908","0.113345461752274","1.73529303335411","5.12888437505002","1.56103070312569","0.0441316881648613","0.012957491036885","3.10430727961526","HL"
"0.3","0.15","-1.49076601700137","0.789903420541162","-0.0482175445373205","-0.017356214376094","0.650574607827167","2.17456214804126","1.64230739932511","0.308848209172742","0.213551697244916","3.35489695685911","6.94603555674587","3.31823014635957","0.0976099108082646","0.0458566863374301","11.6665173170749","HL"
"0.3","0.2","-1.52415420448071","0.796160713049015","-0.0392522750568392","-0.0155875876781562","0.914478450418514","1.79810712430563","1.3867757711101","0.307636745645851","0.29905356122465","4.65997779471077","5.55263082221224","2.55487494370825","0.0960756007128866","0.0895763029934215","22.5274549726109","HL"
"0.3","0.25","-1.77733907343677","0.911531100519691","-0.0861326863647759","-0.0803611271716717","0.749857172477267","4.63368146136019","2.25815386218334","0.723957233152833","2.23429189407654","5.64760843606649","24.6035284684432","5.92387566138236","0.530888248335266","4.9923778831639","32.4185349922387","HL"
