"rhoZ","Var_eps","BIAS_theta1","BIAS_theta2","BIAS_theta3","BIAS_theta4","BIAS_ATT","SD_theta1","SD_theta2","SD_theta3","SD_theta4","SD_ATT","MSE_theta1","MSE_theta2","MSE_theta3","MSE_theta4","MSE_ATT","Method"
"0.3","0.5","0.38592225191692","-0.178104236789711","-0.0348368103974038","0.00852748899206621","-6.10360741349721","0.0548892991422376","0.0499703885351799","0.0592376011097595","0.057223869530886","0.904150621927839","0.151945806849792","0.0342156618530718","0.00471918765051841","0.00334401474135359","38.0706943168835","Naive"
"0.3","0","-0.019632348689318","0.00816430377818178","-0.00315569522891174","-0.0015213024824404","-0.00339464966946323","0.0881546188721124","0.0708901724398202","0.0686038393520144","0.0626847739559565","0.118613479592198","0.00814889470671788","0.00508704698818133","0.00471173869944094","0.00392776586626653","0.0140666120298061","CEB"
"0.3","0.05","-0.0205333773470806","0.0142658412946284","-0.00371671219970937","-0.00279704480056583","0.0319265683022074","0.0981456391977836","0.0765754327270636","0.0731676122990877","0.0625350218693791","0.464032930265386","0.0100445535123256","0.00606144732828324","0.00536195993963552","0.00391454179085989","0.216130539573865","CEB"
"0.3","0.1","-0.0242396275535433","0.0107381971222853","-0.00731008525994631","-0.00225262768302419","0.0381835424318293","0.102868262416844","0.0781467163711392","0.0764307713371364","0.0646183429837209","0.657180190976908","0.0111588570771825","0.00621611124774874","0.00588925849089013","0.00417642905119016","0.432911900521677","CEB"
"0.3","0.15","-0.027383822026777","0.0148184165717483","-0.00356952690788803","-0.00211939367493309","0.109491162482515","0.113586545504598","0.0867210622647793","0.0779373924711862","0.0682820257499835","0.798353387877372","0.0136388751251427","0.00773260756738527","0.00608090443040863","0.00466226443503024","0.648719078465115","CEB"
"0.3","0.2","-0.0362459133328361","0.0163840863076712","-0.00706631385791784","-0.00492452868110473","0.137658760391792","0.115739116984936","0.0932363423038146","0.0796859515709238","0.0702985299432961","0.936817240520544","0.0146959138905838","0.0089527607948051","0.00639343381842444","0.00496119241160733","0.895698849906995","CEB"
"0.3","0.25","-0.035602120225712","0.0151909678314945","-0.00335843948200187","-0.00481654340828201","0.160877989698131","0.128801024368644","0.0939486827844984","0.0793646891634718","0.0700017752504193","1.16544788864147","0.0178406251390996","0.00904829414560286","0.00630373424788275","0.00491854738007587","1.38279223992702","CEB"
"0.3","0.3","-0.0417866225686507","0.0256731086442171","-0.00809883885206297","-0.00387522656213331","0.180163024774689","0.140229891342102","0.107749480426246","0.0854826269696339","0.072238370893825","1.2882058602416","0.0213908798290868","0.0122574490890516","0.00736556342486763","0.00522818122807229","1.6902735795184","CEB"
"0.3","0.35","-0.053454045702968","0.0262614904067013","-0.00916225419165034","-3.29383803400196e-05","0.194952906318699","0.154189616357573","0.111712846388353","0.0892644530291782","0.0767234797380594","1.42138256563629","0.0266079745584819","0.0131569336742686","0.00804411335777748","0.00588060104332546","2.05631268282827","CEB"
"0.3","0.4","-0.0581857807052228","0.0308831091508078","-0.00847786157245684","-0.000313552998142383","0.286303304133131","0.164397911713762","0.120053634087179","0.093865586824944","0.0768944024372962","1.66797390486095","0.0303851776170763","0.0153521997297842","0.00887379412163244","0.00590692284334867","2.86131881688259","CEB"
"0.3","0.45","-0.0565489303826829","0.036523693347933","-0.0137873559905505","-0.0060653574436367","0.303188556859903","0.17197886935959","0.128721064768982","0.0951995958050209","0.0826893886625778","1.77905216851819","0.0327448175200681","0.0178864570358985","0.00924395486616615","0.00686745856333262","3.25377218175148","CEB"
"0.3","0.5","-0.0818784416817258","0.0354632477227589","-0.006372225848502","-0.00264185784313431","0.492867741661529","0.185440105892888","0.136369171963543","0.0982705846495326","0.084799894537325","1.97648585946408","0.0410571293463491","0.0198352748412899","0.00968788895181514","0.00719068614276943","4.14544090813937","CEB"
"0.3","0","-0.0196323486338608","0.0081643037374366","-0.00315569543185151","-0.00152130256208628","-0.00339464445283433","0.0881546188594994","0.070890172352266","0.0686038392708767","0.0626847739873513","0.118613472654001","0.0081488947023188","0.00508704697511496","0.00471173868960019","0.00392776587044088","0.0140666103501076","BCEB"
"0.3","0.05","-0.020199598452328","0.0141028616159011","-0.00368130541258349","-0.00278345503353243","0.0271688537519648","0.0978147533575244","0.0764111192311504","0.0730569066495939","0.06245111281465","0.463034744076103","0.00996618202605424","0.00603171118877218","0.00534552630713898","0.00390398897222005","0.214924919661596","BCEB"
"0.3","0.1","-0.0229288821365135","0.0100937181868639","-0.00714474674443921","-0.00217594052748793","0.0193135250649661","0.10148371357894","0.0774636576600526","0.0760488001634227","0.0642906625437711","0.649614045076948","0.0108143788136806","0.00609650078665158","0.00582868399233208","0.00413389071820589","0.421949421404109","BCEB"
"0.3","0.15","-0.0242795903996822","0.0133345184112326","-0.00335763340575074","-0.0019328214104279","0.0665670280238402","0.110264338278645","0.0850359862727084","0.0770610505517046","0.0675317076411594","0.780701930664739","0.0127355645817078","0.00740169722367037","0.00594374080870766","0.0045597068039987","0.613317178259034","BCEB"
