"rhoZ","Var_eps","BIAS_theta1","BIAS_theta2","BIAS_theta3","BIAS_theta4","BIAS_ATT","SD_theta1","SD_theta2","SD_theta3","SD_theta4","SD_ATT","MSE_theta1","MSE_theta2","MSE_theta3","MSE_theta4","MSE_ATT","Method"
"0.3","0.4","0.0739742750354485","0.0502797119679469","-0.0412340443742369","0.000401136631959023","-2.53506155918765","0.114082855207558","0.106323572646442","0.0800150442589286","0.0680817304849177","1.32808890722303","0.0184740763214765","0.0138214468337827","0.00809625131590708","0.00463064781439265","8.18859343421426","BCEB"
"0.3","0.45","0.0806075817056681","0.0568507740740086","-0.0464642754063655","-0.0053546147013718","-2.81998171895956","0.119744566887107","0.113838498956377","0.087860191653633","0.0714723425392745","1.43423584900785","0.0208220047661179","0.0161782551536105","0.00987062275317429","0.00513185935090348","10.0072723333748","BCEB"
"0.3","0.5","0.0936171340036746","0.0684433096813867","-0.0523409968194337","0.000241061759651578","-3.16331225652013","0.123868061254648","0.117949089498892","0.0837480942708521","0.0711985627389581","1.5189184874701","0.0240921210814481","0.0185825623660463","0.0097463094987575","0.00506422421152923","12.3113506904573","BCEB"
"0.3","0","-0.0184316202944173","0.00867444223308722","-0.00273292019504023","-0.00253377844765507","0.00200477377776664","0.0894049710444761","0.0731760736959734","0.0698271880417982","0.0631337071531584","0.129752352203039","0.00832498022529372","0.00542462897185214","0.00487842920642729","0.00398829914714366","0.0168228563472193","HL"
"0.3","0.05","-0.013618111799039","0.0112454497074789","-0.00376600075444178","-0.00513592111518119","-0.137989427614446","0.0926258917015301","0.0756571484930247","0.0723806560057951","0.0641580045603736","0.35149820771058","0.00875642922666119","0.00584474025310094","0.00524790316614787","0.00413851098532112","0.142468521167089","HL"
"0.3","0.1","-0.00394848711851359","0.00830337569773021","-0.00811896469971291","-0.000234604618976716","-0.372770860485243","0.0939069942122536","0.0769656099445117","0.0703252028879709","0.0633516384849667","0.513174162216137","0.00882529558894332","0.00598672745699425","0.00500660611486821","0.00400947170795843","0.402042487472377","HL"
"0.3","0.15","0.0122712562776923","0.015497162113975","-0.00953245749432435","0.00150495034694122","-0.670998461946358","0.0924452755774555","0.0782255156508071","0.0707443927185279","0.0646947642489675","0.616619651724639","0.00868816657824789","0.00635327410112265","0.0050906320778933","0.00418349198425501","0.830078511032501","HL"
"0.3","0.2","0.0192691375434297","0.0240243556865183","-0.0189649093750144","-0.00265130458516656","-0.99903368193127","0.0954200481208226","0.0837642828967217","0.0760670602804161","0.0658479835954803","0.750841535632156","0.00946718025946433","0.00758660830026517","0.00614007924964727","0.00433865040265038","1.56126754625197","HL"
"0.3","0.25","0.0394344139459841","0.0326138123799548","-0.0284586127176478","-0.00507485168811748","-1.4549920459509","0.0977659645653905","0.085259208228609","0.0766496544082071","0.0648716163312866","0.792456805580409","0.011103698646837","0.00832552421313643","0.00667918698918976","0.0042298723984846","2.74436165470239","HL"
"0.3","0.3","0.0526910715961794","0.033707186624746","-0.0355437841063919","0.000531852507929489","-1.76041644392525","0.0990473141639862","0.0924467954634376","0.078680254351012","0.0661272516075616","0.868383606232251","0.01257690909861","0.00967403801162267","0.00744775243091701","0.00436872345885478","3.85240205352777","HL"
"0.3","0.35","0.0614937211256134","0.0435751383412527","-0.035628992463705","0.0017510200155342","-2.17405628402147","0.10352300387051","0.0982511357055276","0.0810732055757318","0.0681880448289625","0.943988428698102","0.0144877730559179","0.0115424250632179","0.0078357169016413","0.00464802591923381","5.61674376545564","HL"
"0.3","0.4","0.0793835713696383","0.0587443225825218","-0.0460754793609306","-0.00055901370327259","-2.64191559526794","0.100509265467007","0.104620936862156","0.0778679015963544","0.0669809663842223","1.0072791124573","0.016393761735671","0.0143854903251648","0.00818029648726005","0.00448227590422699","7.99331461170233","HL"
"0.3","0.45","0.0935981296055173","0.0683199361893451","-0.0536278220462231","-0.00529170052346851","-3.04641228578874","0.0997594371330832","0.110271545961755","0.0845903200717212","0.0682130273206779","1.0608570545859","0.0187026032174637","0.0168152677158629","0.0100243100250078","0.00467636617358538","10.404920087579","HL"
"0.3","0.5","0.0984960041770879","0.0886122547063357","-0.0609811554443249","-0.0024172849892842","-3.37506218154315","0.175579343464757","0.196284496731522","0.0938640744445043","0.0796350944075436","1.18031514518901","0.0404987405845164","0.04634120773763","0.012520355326177","0.0063412497797565","12.7827954274034","HL"
"0.3","0","-0.0184316203200274","0.00867444222725278","-0.00273292018822591","-0.00253377846401334","0.00200477446141711","0.0894049710818148","0.0731760736961993","0.0698271880476762","0.0631337071825782","0.129752352849208","0.00832498023290764","0.00542462897178394","0.00487842920721009","0.00398829915093761","0.0168228565174765","HW"
"0.3","0.05","-0.0200968067642679","0.00969180402598013","-0.00173203487779389","-0.00523037694046442","0.00929786652712572","0.0936331682893555","0.0754935283529278","0.0725520129984552","0.0643510469507162","0.330469494057677","0.00916228467581919","0.00578750461562915","0.00526153074035578","0.00416427302934897","0.10918732673819","HW"
"0.3","0.1","-0.0218882062271448","0.00421528780670744","-0.00269829758416723","-0.000492416553674893","0.0319526132668582","0.0969486230700852","0.0765110669698855","0.0707262327569679","0.063883074258615","0.483293211707954","0.0098687300515123","0.00586585807679482","0.00500447860984553","0.00407720860361732","0.234359725649088","HW"
"0.3","0.15","-0.0192911894003578","0.0074831938595683","0.00044248587160331","0.00107812897181409","0.0488536328027589","0.0992556995879612","0.0776151336382756","0.0718013981576026","0.0657467032968099","0.601823686914088","0.0102139921952754","0.00607408305105757","0.00515048113035577","0.00431946872748422","0.364216235818762","HW"
"0.3","0.2","-0.0290037132610694","0.0117443702480436","-0.00392846061081131","-0.00341422074159091","0.0940055895196998","0.104922592789631","0.0840517225378512","0.0783410834428787","0.0674872507226473","0.748203851993519","0.0118389571101513","0.00719555760204148","0.00614662083241977","0.00456163138436367","0.568086245994748","HW"
