"rhoZ","Var_eps","BIAS_theta1","BIAS_theta2","BIAS_theta3","BIAS_theta4","BIAS_ATT","SD_theta1","SD_theta2","SD_theta3","SD_theta4","SD_ATT","MSE_theta1","MSE_theta2","MSE_theta3","MSE_theta4","MSE_ATT","Method"
"0.3","0.15","-0.0388626535205416","0.01640150456756","-0.00166468931179653","-0.00452463307088345","0.138942085427738","0.107625960570703","0.0880543429397617","0.0741229324535131","0.0707016938398979","0.728797664481195","0.0130820698800355","0.00801482309532229","0.00549148609689737","0.00501420308674496","0.5499197928205","BCEB"
"0.3","0.2","-0.0415978537249593","0.018822961667366","-0.00639367678182384","-0.00408203671658676","0.212397705140756","0.117527883107902","0.089367421904409","0.0776650972020532","0.0670067840258712","0.85001789366402","0.0155293719390399","0.00833285344767393","0.0060667145588714","0.00450208222013983","0.766920674278527","BCEB"
"0.3","0.25","-0.0471980644967533","0.0187337564567571","0.00132005523253304","-0.00148415448824539","0.319614250616466","0.122726070675769","0.0939119873990412","0.0817677041415449","0.0674525390355608","0.955255424709495","0.01727428402733","0.00916159554684152","0.00668101402895558","0.00454749789186649","1.01375368270761","BCEB"
"0.3","0.3","-0.0538962527044409","0.0160113742156511","0.00121595888144643","-0.00484958256522353","0.43104842648296","0.122621762936647","0.093256217808863","0.082309172750075","0.0712599479468834","1.10341058118429","0.0179258667045266","0.0089443895421277","0.00676950367488425","0.00509642065226806","1.40210014173221","BCEB"
"0.3","0.35","-0.0559272529528008","0.0230587584695837","-0.00324076526009859","0.00343673339453937","0.439956606501712","0.13063322648496","0.0944598302448356","0.0820870389757019","0.0696911567738947","1.16008615051199","0.0201758324448556","0.00944544321251187","0.00674204624530167","0.00486381161157622","1.53801589233762","BCEB"
"0.3","0.4","-0.0645856148431838","0.0191417800808457","0.00157962859343203","-0.00518729185453208","0.550992289397408","0.135574003740307","0.106278697042366","0.0862131695662836","0.0680023448021979","1.33306817397956","0.0225332318243587","0.0116502740282415","0.00742777312255129","0.00464660257648251","2.07888618869612","BCEB"
"0.3","0.45","-0.0752276564297405","0.0180454037519515","0.00728330625859752","-0.00436707720911587","0.702811036308638","0.144902382424229","0.108361014767057","0.0851035299944283","0.0725714243542215","1.41527017152154","0.0266349040236963","0.012056004008396","0.00728841475675158","0.00528041638451807","2.49493002149743","BCEB"
"0.3","0.5","-0.0727224051122779","0.0209169359806022","-0.00198108266409353","-0.00244491539921152","0.786355816148129","0.151627229110669","0.112789476901421","0.0860015386361158","0.0704545796541748","1.51319151605852","0.0282563739964858","0.013146262844413","0.0073927930716535","0.00496486155776152","2.9058142852972","BCEB"
"0.3","0","-0.0184316202944173","0.00867444223308722","-0.00273292019504023","-0.00253377844765507","0.00200477377776664","0.0894049710444761","0.0731760736959734","0.0698271880417982","0.0631337071531584","0.129752352203039","0.00832498022529372","0.00542462897185214","0.00487842920642729","0.00398829914714366","0.0168228563472193","HL"
"0.3","0.05","-0.0184928750896871","0.0110538695003239","-0.00410997684586417","-1.10019623390523e-05","0.00417363264354442","0.0982656699444763","0.0747679848294094","0.0710000051811037","0.062943606099395","0.315220862072926","0.00998847217682988","0.00570684933482553","0.00505285164465458","0.00395793577229017","0.0992822469035557","HL"
"0.3","0.1","-0.0186619630589946","0.0114869166339666","-0.00709477725896884","-0.00153031987894951","0.0279431035285977","0.0910256786133907","0.0800363579886273","0.0737339691666684","0.0643855385896917","0.425011766275569","0.00862565735807655","0.00653136203523931","0.00548159737521652","0.0041436939608371","0.181235183506016","HL"
"0.3","0.15","-0.0316180895916243","0.014622211744689","-0.00300732392581399","-0.00376841441517596","0.0423567673592427","0.0984421681648626","0.0843782161626244","0.0722310080585484","0.0684708542594413","0.523747561694346","0.0106808732019501","0.0073263727557303","0.0052211452038237","0.00469777057233914","0.275831292613517","HL"
"0.3","0.2","-0.0273047061867451","0.0171709507014053","-0.00837017444458921","-0.00296373466674492","0.0298687147215571","0.104648128670794","0.0824645421441419","0.0739151490497032","0.0653644349786377","0.595430406606036","0.0116858265834092","0.00708844185832201","0.00552804563001366","0.00427702057389135","0.355074971861036","HL"
"0.3","0.25","-0.0283039687756681","0.0160204979347256","-0.00174780937042252","-0.0022454711476349","0.0676535054394201","0.105258706056673","0.0839300156119315","0.0787202997068893","0.0657516520147215","0.658051605545741","0.0118694304539784","0.007293859627175","0.00619374353795187","0.00432399860359723","0.437175880444008","HL"
"0.3","0.3","-0.0294666445486231","0.0138486121912907","-0.00520313919101295","-0.00395325269680807","0.0809028146696669","0.106834787193013","0.0835080236799459","0.0784915020765752","0.0673891912638059","0.745419129655954","0.0122705412237768","0.00715840048853624","0.00618182763977983","0.00455239000297544","0.561639294599658","HL"
"0.3","0.35","-0.0295443564047073","0.0193901545127251","-0.00827965117433738","0.0019037178307294","0.0560789160966308","0.112022841868255","0.0844695719333407","0.0756266415749432","0.0683980689202105","0.783831667443709","0.0134094369785083","0.00750395156604657","0.00578222215055773","0.00467724167776089","0.616922535635271","HL"
"0.3","0.4","-0.0316903671731081","0.0160168720285402","-0.0046035596054716","-0.00535484406179186","0.0399613579633513","0.112233291196884","0.0904663354301176","0.08000564403145","0.0646951139397427","0.85530592048554","0.013587994712798","0.00843251387788703","0.00641569493485134","0.00420994666483472","0.732413579530275","HL"
"0.3","0.45","-0.0319345347944466","0.0134295713994441","-0.000414275682401488","-0.00433153554047498","0.0572195242861753","0.117724465327259","0.0940580707474589","0.0795447961127498","0.0698296455469079","0.886678656143667","0.0148650051993901","0.00901842714003401","0.00632121883837135","0.00489006541794798","0.788686914181014","HL"
"0.3","0.5","-0.0296139134201003","0.0170950560173124","-0.00937003724989649","-0.00173390864598798","0.0704741321389104","0.119165428603811","0.0976315355015428","0.0804685950515071","0.0694710544137157","0.95485149790446","0.0150631828430088","0.00981462574789967","0.00655651719283831","0.00482440761314473","0.915796244968074","HL"
"0.3","0","-0.0184316203200274","0.00867444222725278","-0.00273292018822591","-0.00253377846401334","0.00200477446141711","0.0894049710818148","0.0731760736961993","0.0698271880476762","0.0631337071825782","0.129752352849208","0.00832498023290764","0.00542462897178394","0.00487842920721009","0.00398829915093761","0.0168228565174765","HW"
"0.3","0.05","-0.0186388314509007","0.0112896079917674","-0.00415149786183938","-1.35736323309682e-05","0.004413362916738","0.0983697453208587","0.074733566418135","0.0709948118057646","0.0629488831175413","0.324174740398752","0.0100143362255512","0.005706976092232","0.00505245797452946","0.00395859950810363","0.10500365082252","HW"
"0.3","0.1","-0.0184721288389711","0.0114629758709581","-0.00708226158720082","-0.00152036199273026","0.0247938290512355","0.0910484846457613","0.0800874699188431","0.0737275002296521","0.0644122761419153","0.449637736444934","0.00862275627357669","0.00653898865098177","0.00548046697501277","0.00414710387705351","0.202586653900311","HW"
"0.3","0.15","-0.0315154671883695","0.0144258537825885","-0.00298745400155143","-0.00372296769970312","0.0422581836238987","0.0995938331905338","0.0841916805688178","0.0720970531767165","0.0684664868115862","0.570072118557391","0.0109022373500755","0.00728925609528148","0.00520171197310091","0.00469683264499782","0.326442992219346","HW"
"0.3","0.2","-0.0274757456075561","0.0176394156629065","-0.00846907285340104","-0.00295931869229436","0.0291392209941375","0.105966639553637","0.0823149832451293","0.0741655337136273","0.065424889174712","0.665537340146337","0.0119726163662834","0.00708012969510807","0.00556675105963237","0.00428489327452238","0.443346105378077","HW"
"0.3","0.25","-0.0278814876851534","0.015059271500577","-0.00150818890634663","-0.00225850225532773","0.0728891400751586","0.107474294314472","0.0834827827176582","0.0790553707674402","0.065731972650678","0.75386532553399","0.0123165505699927","0.00718918729340153","0.00624577652930749","0.00432147236875825","0.573057442854322","HW"
"0.3","0.3","-0.0303503981742601","0.0141190474171389","-0.00509479772383326","-0.00395304095914155","0.102004195760721","0.108415033165687","0.0847551458265666","0.0787170986847691","0.0674123238669349","0.850662032037707","0.0126632122662367","0.0073755988093059","0.00621614220756911","0.00455550352055603","0.733307122810561","HW"
"0.3","0.35","-0.0292387893229356","0.0180489287095976","-0.00784141999578886","0.00178847251340297","0.0703093211401011","0.115291812105168","0.0846159953253699","0.0756879716308906","0.0684310786592161","0.923978760053509","0.0141338165376258","0.00747847062580225","0.00578442824809926","0.00468132834786856","0.857826412920172","HW"
"0.3","0.4","-0.0322092747733136","0.0175218262094464","-0.00483415148765681","-0.00537893670501072","0.0395094155581663","0.11512682948249","0.0924530701797533","0.0805013230367048","0.0647071021862715","1.05929581733043","0.0142783700612466","0.00884603700919078","0.00649735156825485","0.00421175502434775","1.12254651490287","HW"
"0.3","0.45","-0.0344511822192741","0.0126225022243748","0.000518736874992515","-0.00450615544894088","0.120474632729632","0.126143229342828","0.0943895185262738","0.0802637058934215","0.0700043293029803","1.16453141911578","0.0170830861510339","0.00905979938881851","0.00643608930920739","0.00491601095196897","1.36929142981306","HW"
"0.3","0.5","-0.0297241436338709","0.0139499986416689","-0.00798320965171362","-0.00175950268122721","0.114030580263977","0.12501944844301","0.0965508589859418","0.0810126193196922","0.0695528463313167","1.24584546828919","0.0164977573412723","0.00950734876465485","0.00662021308089155","0.00483585668404022","1.5635817731612","HW"
